sample,Gene,Z-score,group,replicate
P_3,Snta1,0.310006211798874,Posterior,3
S_1,Snta1,0.3545825332928383,Somite,1
S_2,Snta1,-1.5112470190638678,Somite,2
S_3,Snta1,-1.9462638458139752,Somite,3
A_1,Sntb2,0.2351794950276905,Anterior,1
A_2,Sntb2,-0.9717243094544356,Anterior,2
A_3,Sntb2,1.5883057036184964,Anterior,3
P_1,Sntb2,-1.3035164936859716,Posterior,1
P_2,Sntb2,-1.1494267900965152,Posterior,2
P_3,Sntb2,-0.4964208723590599,Posterior,3
S_1,Sntb2,0.0641756503442491,Somite,1
S_2,Sntb2,0.7526833785357038,Somite,2
S_3,Sntb2,1.2807442380698302,Somite,3
A_1,Snu13,1.113518493700859,Anterior,1
A_2,Snu13,0.4677045214051737,Anterior,2
A_3,Snu13,-0.9214396758924044,Anterior,3
P_1,Snu13,-1.2541915592816353,Posterior,1
P_2,Snu13,-1.657738808433324,Posterior,2
P_3,Snu13,1.3197498225408573,Posterior,3
S_1,Snu13,-0.1493709424362186,Somite,1
S_2,Snu13,0.4359528867667421,Somite,2
S_3,Snu13,0.6458152616299996,Somite,3
A_1,Snupn,0.0010087858710973,Anterior,1
A_2,Snupn,0.0216584395096047,Anterior,2
A_3,Snupn,-0.9025451975351362,Anterior,3
P_1,Snupn,1.4332847317873876,Posterior,1
P_2,Snupn,1.7818043108115518,Posterior,2
P_3,Snupn,0.119774921901646,Posterior,3
S_1,Snupn,-0.1170204564650696,Somite,1
S_2,Snupn,-0.8569498420159409,Somite,2
S_3,Snupn,-1.4810156938651522,Somite,3
A_1,Snw1,0.7635833867790136,Anterior,1
A_2,Snw1,-0.1644985465057555,Anterior,2
A_3,Snw1,0.7770100816364581,Anterior,3
P_1,Snw1,1.7075637580335816,Posterior,1
P_2,Snw1,0.1727588987605649,Posterior,2
P_3,Snw1,-1.598125572107142,Posterior,3
S_1,Snw1,0.3961597869396913,Somite,1
S_2,Snw1,-0.9292913757252792,Somite,2
S_3,Snw1,-1.125160417811121,Somite,3
A_1,Snw1.1,0.1827234670111702,Anterior,1
A_2,Snw1.1,-0.3698945075572412,Anterior,2
A_3,Snw1.1,1.049721720055896,Anterior,3
P_1,Snw1.1,-1.1480034111650077,Posterior,1
P_2,Snw1.1,-1.8208679890006405,Posterior,2
P_3,Snw1.1,-0.5802646850440994,Posterior,3
S_1,Snw1.1,1.1557554855363794,Somite,1
S_2,Snw1.1,1.119112898739068,Somite,2
S_3,Snw1.1,0.4117170214244796,Somite,3
A_1,Snw1.2,0.4000727887169427,Anterior,1
A_2,Snw1.2,-0.4747173644601796,Anterior,2
A_3,Snw1.2,0.5082596327035944,Anterior,3
P_1,Snw1.2,2.1734462142902946,Posterior,1
P_2,Snw1.2,0.4643058024165588,Posterior,2
P_3,Snw1.2,-1.0031865209259831,Posterior,3
S_1,Snw1.2,0.079914832070273,Somite,1
S_2,Snw1.2,-0.8539539152049693,Somite,2
S_3,Snw1.2,-1.2941414696065685,Somite,3
A_1,Snx1,0.2515061228779918,Anterior,1
A_2,Snx1,-1.031869436786399,Anterior,2
A_3,Snx1,-1.6759281307014426,Anterior,3
P_1,Snx1,1.5715561266330067,Posterior,1
P_2,Snx1,1.1248628539529446,Posterior,2
P_3,Snx1,0.2367812338724603,Posterior,3
S_1,Snx1,-0.7162196312461607,Somite,1
S_2,Snx1,-0.4846951214874199,Somite,2
S_3,Snx1,0.7240059828850925,Somite,3
A_1,Snx12,-0.1763622162022437,Anterior,1
A_2,Snx12,0.0967226622200396,Anterior,2
A_3,Snx12,-2.3853344799663896,Anterior,3
P_1,Snx12,0.0898176623794101,Posterior,1
P_2,Snx12,1.4755696096040356,Posterior,2
P_3,Snx12,0.4750723629454976,Posterior,3
S_1,Snx12,0.8710692834961257,Somite,1
S_2,Snx12,-0.2136195537379446,Somite,2
S_3,Snx12,-0.2329353307383774,Somite,3
A_1,Snx15,0.2941258422581581,Anterior,1
A_2,Snx15,-0.0601167687413211,Anterior,2
A_3,Snx15,0.0987200634533959,Anterior,3
P_1,Snx15,1.560493152672028,Posterior,1
P_2,Snx15,1.0991477698082528,Posterior,2
P_3,Snx15,0.0405907627813781,Posterior,3
S_1,Snx15,0.0978876160717953,Somite,1
S_2,Snx15,-1.9804724365165776,Somite,2
S_3,Snx15,-1.1503760017871312,Somite,3
A_1,Snx17,0.3292174645227664,Anterior,1
A_2,Snx17,0.7721461021174044,Anterior,2
A_3,Snx17,0.0532674744015494,Anterior,3
P_1,Snx17,-1.193136041696965,Posterior,1
P_2,Snx17,-2.175830417747162,Posterior,2
P_3,Snx17,-0.0076461260580134,Posterior,3
S_1,Snx17,1.247721381060883,Somite,1
S_2,Snx17,0.2598651785306503,Somite,2
S_3,Snx17,0.7143949848689795,Somite,3
A_1,Snx18,0.0850043389921892,Anterior,1
A_2,Snx18,-0.0898346300298538,Anterior,2
A_3,Snx18,-1.848661390110284,Anterior,3
P_1,Snx18,1.673639131754766,Posterior,1
P_2,Snx18,0.7909968424474438,Posterior,2
P_3,Snx18,-0.104030232545231,Posterior,3
S_1,Snx18,0.3306864186927573,Somite,1
S_2,Snx18,0.4946862368604062,Somite,2
S_3,Snx18,-1.3324867160622558,Somite,3
A_1,Snx2,0.4778673019579492,Anterior,1
A_2,Snx2,-1.1433958499824766,Anterior,2
A_3,Snx2,-0.3197656108955691,Anterior,3
P_1,Snx2,-0.7568847237788074,Posterior,1
P_2,Snx2,1.627428760758076,Posterior,2
P_3,Snx2,1.4476680098646342,Posterior,3
S_1,Snx2,-0.9913298099616444,Somite,1
S_2,Snx2,0.5376624534065174,Somite,2
S_3,Snx2,-0.8792505313682993,Somite,3
A_1,Snx24,0.3685344597555742,Anterior,1
A_2,Snx24,0.472721997041247,Anterior,2
A_3,Snx24,0.4620485137748182,Anterior,3
P_1,Snx24,0.1634380936831388,Posterior,1
P_2,Snx24,-2.7867526643522,Posterior,2
P_3,Snx24,0.2026934984307472,Posterior,3
S_1,Snx24,0.6355664112038287,Somite,1
S_2,Snx24,0.4325181521540576,Somite,2
S_3,Snx24,0.0492315383088185,Somite,3
A_1,Snx27,-0.0536725024771174,Anterior,1
A_2,Snx27,0.8036806201598479,Anterior,2
A_3,Snx27,-1.5982453062020143,Anterior,3
P_1,Snx27,1.5807422514409133,Posterior,1
P_2,Snx27,-0.7551453736208149,Posterior,2
P_3,Snx27,-1.1900115389112091,Posterior,3
S_1,Snx27,0.3576641819152574,Somite,1
S_2,Snx27,-0.2121486357972795,Somite,2
S_3,Snx27,1.067136303492467,Somite,3
A_1,Snx3,0.5940825147143665,Anterior,1
A_2,Snx3,0.4991119581809165,Anterior,2
A_3,Snx3,-1.8350729921068727,Anterior,3
P_1,Snx3,-1.2724940384521202,Posterior,1
P_2,Snx3,-0.8627899831767722,Posterior,2
P_3,Snx3,0.6269661861066612,Posterior,3
S_1,Snx3,1.3575716077352378,Somite,1
S_2,Snx3,0.5734657483227102,Somite,2
S_3,Snx3,0.3191589986757973,Somite,3
A_1,Snx30,-0.1863003399538721,Anterior,1
A_2,Snx30,-0.6369165318037484,Anterior,2
A_3,Snx30,-0.4665510486169208,Anterior,3
P_1,Snx30,-1.743831133098439,Posterior,1
P_2,Snx30,-0.7468006853968127,Posterior,2
P_3,Snx30,0.1537133219108158,Posterior,3
S_1,Snx30,0.75828190925575,Somite,1
S_2,Snx30,1.310085574338994,Somite,2
S_3,Snx30,1.5583189333642635,Somite,3
A_1,Snx33,-1.551390908626751,Anterior,1
A_2,Snx33,0.9171692609174988,Anterior,2
A_3,Snx33,0.8231330063892529,Anterior,3
P_1,Snx33,0.8515720686319511,Posterior,1
P_2,Snx33,-1.2059817883040247,Posterior,2
P_3,Snx33,-1.3275390878267426,Posterior,3
S_1,Snx33,-0.0103690263543553,Somite,1
S_2,Snx33,0.7178748009971758,Somite,2
S_3,Snx33,0.785531674175967,Somite,3
A_1,Snx4,-0.3246093906174503,Anterior,1
A_2,Snx4,-0.3097992349736344,Anterior,2
A_3,Snx4,-1.1400390256338495,Anterior,3
P_1,Snx4,-1.4482403457770563,Posterior,1
P_2,Snx4,-0.3655841445989527,Posterior,2
P_3,Snx4,0.3124725063845523,Posterior,3
S_1,Snx4,1.93702419935654,Somite,1
S_2,Snx4,1.1802941093931565,Somite,2
S_3,Snx4,0.1584813264667999,Somite,3
A_1,Snx5,0.8681136772835784,Anterior,1
A_2,Snx5,-0.7474656623018566,Anterior,2
A_3,Snx5,-1.4914997747186092,Anterior,3
P_1,Snx5,1.2905866422098862,Posterior,1
P_2,Snx5,0.562171304887383,Posterior,2
P_3,Snx5,1.439724712529716,Posterior,3
S_1,Snx5,-0.7052263064978186,Somite,1
S_2,Snx5,-0.901016429944182,Somite,2
S_3,Snx5,-0.3153881634480133,Somite,3
A_1,Snx6,-0.0603728577918852,Anterior,1
A_2,Snx6,-0.0786959016930402,Anterior,2
A_3,Snx6,-0.946946568295997,Anterior,3
P_1,Snx6,1.9832956686092984,Posterior,1
P_2,Snx6,0.8541621333773302,Posterior,2
P_3,Snx6,0.9039364240823402,Posterior,3
S_1,Snx6,-1.3013124534255778,Somite,1
S_2,Snx6,-0.6374322003697548,Somite,2
S_3,Snx6,-0.7166342444926753,Somite,3
A_1,Snx8,-1.656143514495357,Anterior,1
A_2,Snx8,0.1561188134090664,Anterior,2
A_3,Snx8,-0.0069891771013465,Anterior,3
P_1,Snx8,-0.7611042491120805,Posterior,1
P_2,Snx8,-0.3112384360248586,Posterior,2
P_3,Snx8,-0.8740698614919783,Posterior,3
S_1,Snx8,1.4928069886928566,Somite,1
S_2,Snx8,1.5469368308576716,Somite,2
S_3,Snx8,0.4136826052660201,Somite,3
A_1,Snx9,-1.0240801064624174,Anterior,1
A_2,Snx9,0.1754955854469815,Anterior,2
A_3,Snx9,-1.5912628086871832,Anterior,3
P_1,Snx9,-1.4491166854190116,Posterior,1
P_2,Snx9,1.1418154955253308,Posterior,2
P_3,Snx9,0.8076414860241796,Posterior,3
S_1,Snx9,0.4180297925701078,Somite,1
S_2,Snx9,0.751200799031936,Somite,2
S_3,Snx9,0.7702764419701608,Somite,3
A_1,Soat1,-0.0813693731926986,Anterior,1
A_2,Soat1,0.1710027285760424,Anterior,2
A_3,Soat1,1.078227996010796,Anterior,3
P_1,Soat1,-1.0318629875290233,Posterior,1
P_2,Soat1,-1.7707027843313876,Posterior,2
P_3,Soat1,-0.9482171018020004,Posterior,3
S_1,Soat1,0.3067778713799885,Somite,1
S_2,Soat1,1.043762200232311,Somite,2
S_3,Soat1,1.2323814506560269,Somite,3
A_1,Sod1,-1.3913110481331468,Anterior,1
A_2,Sod1,0.0051880977627557,Anterior,2
A_3,Sod1,-1.4200293358514635,Anterior,3
P_1,Sod1,0.6464570564921054,Posterior,1
P_2,Sod1,1.8818240130243449,Posterior,2
P_3,Sod1,0.4633812525904046,Posterior,3
S_1,Sod1,0.6079447365988397,Somite,1
S_2,Sod1,-0.7045185235597826,Somite,2
S_3,Sod1,-0.088936248924001,Somite,3
A_1,Sod2,0.8959124482717135,Anterior,1
A_2,Sod2,-0.9869725668543178,Anterior,2
A_3,Sod2,-0.233689677318009,Anterior,3
P_1,Sod2,-0.3547003128062953,Posterior,1
P_2,Sod2,2.198919566586085,Posterior,2
P_3,Sod2,-0.3003336653010233,Posterior,3
S_1,Sod2,0.4733088534725356,Somite,1
S_2,Sod2,-0.3660402853862398,Somite,2
S_3,Sod2,-1.326404360664385,Somite,3
A_1,Soga1,-0.5138712686461522,Anterior,1
A_2,Soga1,0.8625289612549606,Anterior,2
A_3,Soga1,1.78536709944221,Anterior,3
P_1,Soga1,0.8803523886471017,Posterior,1
P_2,Soga1,-1.2003042166449538,Posterior,2
P_3,Soga1,-1.4312918332318616,Posterior,3
S_1,Soga1,0.4098507691936117,Somite,1
S_2,Soga1,-0.566591110333371,Somite,2
S_3,Soga1,-0.2260407896814383,Somite,3
A_1,Soga3,-0.2437798583636049,Anterior,1
A_2,Soga3,-1.441132435381779,Anterior,2
A_3,Soga3,1.2901319996801852,Anterior,3
P_1,Soga3,0.2031672213242865,Posterior,1
P_2,Soga3,0.4937443485432616,Posterior,2
P_3,Soga3,0.4300244231727145,Posterior,3
S_1,Soga3,0.4639901595803907,Somite,1
S_2,Soga3,-1.9762270164586229,Somite,2
S_3,Soga3,0.7800811579031748,Somite,3
A_1,Son.1,0.7360941054958092,Anterior,1
A_2,Son.1,-0.2268058494883065,Anterior,2
A_3,Son.1,-1.056278939495063,Anterior,3
P_1,Son.1,2.177788357653437,Posterior,1
P_2,Son.1,0.7714982621634413,Posterior,2
P_3,Son.1,-0.4032629046912249,Posterior,3
S_1,Son.1,-0.1460016150560257,Somite,1
S_2,Son.1,-0.7649181837105806,Somite,2
S_3,Son.1,-1.0881132328711316,Somite,3
A_1,Sorbs1.1,-0.8018518322779745,Anterior,1
A_2,Sorbs1.1,1.286271351634784,Anterior,2
A_3,Sorbs1.1,-0.4045012613752248,Anterior,3
P_1,Sorbs1.1,0.6686642567899383,Posterior,1
P_2,Sorbs1.1,-0.4593663770320501,Posterior,2
P_3,Sorbs1.1,0.6717461615469146,Posterior,3
S_1,Sorbs1.1,1.4714791499947624,Somite,1
S_2,Sorbs1.1,-1.6073150389772566,Somite,2
S_3,Sorbs1.1,-0.8251264103039949,Somite,3
A_1,Sorbs3,-0.9118677692734404,Anterior,1
A_2,Sorbs3,-0.564348900165128,Anterior,2
A_3,Sorbs3,-0.6246257209353892,Anterior,3
P_1,Sorbs3,-0.0001374653756757,Posterior,1
P_2,Sorbs3,-1.0070425150534896,Posterior,2
P_3,Sorbs3,1.1338059403802423,Posterior,3
S_1,Sorbs3,0.5188910026202508,Somite,1
S_2,Sorbs3,-0.656527612520626,Somite,2
S_3,Sorbs3,2.111853040323318,Somite,3
A_1,Sord,0.613447775960147,Anterior,1
A_2,Sord,0.9568611880804462,Anterior,2
A_3,Sord,0.0060711869695124,Anterior,3
P_1,Sord,-2.542691638354973,Posterior,1
P_2,Sord,-0.4401583054705361,Posterior,2
P_3,Sord,0.624176332045783,Posterior,3
S_1,Sord,0.2787592020190998,Somite,1
S_2,Sord,0.7287185791604756,Somite,2
S_3,Sord,-0.2251843204099793,Somite,3
A_1,Sorl1,-0.3081050357128446,Anterior,1
A_2,Sorl1,-0.5414430178373907,Anterior,2
A_3,Sorl1,-1.39231960363632,Anterior,3
P_1,Sorl1,0.4620991268709727,Posterior,1
P_2,Sorl1,-1.3821092886546182,Posterior,2
P_3,Sorl1,-0.2284653054697128,Posterior,3
S_1,Sorl1,1.7646110583064691,Somite,1
S_2,Sorl1,0.63673508807811,Somite,2
S_3,Sorl1,0.9889969780553188,Somite,3
A_1,Sort1,1.016026008153161,Anterior,1
A_2,Sort1,-0.1280875729353016,Anterior,2
A_3,Sort1,1.1536221513335074,Anterior,3
P_1,Sort1,0.8626929012590365,Posterior,1
P_2,Sort1,0.8990228600059254,Posterior,2
P_3,Sort1,0.024311704162697,Posterior,3
S_1,Sort1,-0.9429690315990694,Somite,1
S_2,Sort1,-1.3483296937673186,Somite,2
S_3,Sort1,-1.536289326612578,Somite,3
A_1,Sos1,-0.2347506471668634,Anterior,1
A_2,Sos1,0.9901550906762104,Anterior,2
A_3,Sos1,-0.4068104862215866,Anterior,3
P_1,Sos1,-0.3732151222736689,Posterior,1
P_2,Sos1,-1.988031910338774,Posterior,2
P_3,Sos1,-0.481451195335845,Posterior,3
S_1,Sos1,1.7930336219713898,Somite,1
S_2,Sos1,0.2641784945417907,Somite,2
S_3,Sos1,0.4368921541471893,Somite,3
A_1,Sos2,-2.398423662541901,Anterior,1
A_2,Sos2,0.2477726452896996,Anterior,2
A_3,Sos2,0.0706868473951301,Anterior,3
P_1,Sos2,0.165999646535088,Posterior,1
P_2,Sos2,-0.0717348649879577,Posterior,2
P_3,Sos2,0.0202413814090498,Posterior,3
S_1,Sos2,0.2350926041382104,Somite,1
S_2,Sos2,-0.0280456534432258,Somite,2
S_3,Sos2,1.7584110562058777,Somite,3
A_1,Sowahc,1.4955136939600646,Anterior,1
A_2,Sowahc,0.3500829386338134,Anterior,2
A_3,Sowahc,0.5557025536793642,Anterior,3
P_1,Sowahc,-1.5957974697625952,Posterior,1
P_2,Sowahc,0.2589706212703191,Posterior,2
P_3,Sowahc,0.6498908174532563,Posterior,3
S_1,Sowahc,0.6331427963488172,Somite,1
S_2,Sowahc,-1.438158044171767,Somite,2
S_3,Sowahc,-0.9093479074113554,Somite,3
A_1,Sox13,-0.1982867308297969,Anterior,1
A_2,Sox13,0.998715996816834,Anterior,2
A_3,Sox13,-2.3994486991018364,Anterior,3
P_1,Sox13,0.0244722522124232,Posterior,1
P_2,Sox13,0.7035772523351413,Posterior,2
P_3,Sox13,0.5131788382207559,Posterior,3
S_1,Sox13,-0.5395941592814297,Somite,1
S_2,Sox13,-0.1649482756615148,Somite,2
S_3,Sox13,1.0623335252893658,Somite,3
A_1,Sox2,0.7575626076047433,Anterior,1
A_2,Sox2,-1.6142821243765528,Anterior,2
A_3,Sox2,-1.1278259858502813,Anterior,3
P_1,Sox2,1.09199021199793,Posterior,1
P_2,Sox2,1.5174163588440768,Posterior,2
P_3,Sox2,0.6626266592461766,Posterior,3
S_1,Sox2,-0.4176440211908128,Somite,1
S_2,Sox2,-0.6101231377759421,Somite,2
S_3,Sox2,-0.2597205684993452,Somite,3
A_1,Sox3,-1.7757970692829632,Anterior,1
A_2,Sox3,-0.2982618930403169,Anterior,2
A_3,Sox3,-1.0284028494401392,Anterior,3
P_1,Sox3,-0.1311259727979874,Posterior,1
P_2,Sox3,0.0420877109767253,Posterior,2
P_3,Sox3,-0.1782440083454501,Posterior,3
S_1,Sox3,0.3705228345395819,Somite,1
S_2,Sox3,1.4150983400725656,Somite,2
S_3,Sox3,1.5841229073179703,Somite,3
A_1,Sox5,0.5552194201730998,Anterior,1
A_2,Sox5,-1.1135582321755908,Anterior,2
A_3,Sox5,-0.7052783660090478,Anterior,3
P_1,Sox5,-1.085311408069883,Posterior,1
P_2,Sox5,-1.0835856304198377,Posterior,2
P_3,Sox5,0.1032366547774104,Posterior,3
S_1,Sox5,0.3368616241541896,Somite,1
S_2,Sox5,1.4757986315917002,Somite,2
S_3,Sox5,1.5166173059779695,Somite,3
A_1,Sox6,-1.9671572642285875,Anterior,1
A_2,Sox6,-0.0600352231545399,Anterior,2
A_3,Sox6,-0.1511970241527051,Anterior,3
P_1,Sox6,1.569034048326744,Posterior,1
P_2,Sox6,-0.3260098777106624,Posterior,2
P_3,Sox6,-0.7038145006632853,Posterior,3
S_1,Sox6,-0.3257741123703006,Somite,1
S_2,Sox6,1.0253232152848637,Somite,2
S_3,Sox6,0.9396307386684728,Somite,3
A_1,Sox9,-0.7706134668008368,Anterior,1
A_2,Sox9,-1.4024793461003675,Anterior,2
A_3,Sox9,0.0583335427814775,Anterior,3
P_1,Sox9,-1.2317817328114555,Posterior,1
P_2,Sox9,0.8150828574470341,Posterior,2
P_3,Sox9,-0.4723593950512059,Posterior,3
S_1,Sox9,0.1964443869752441,Somite,1
S_2,Sox9,1.564577312388633,Somite,2
S_3,Sox9,1.242795841171498,Somite,3
A_1,Sp1,0.0841594460684712,Anterior,1
A_2,Sp1,-0.2640015909070495,Anterior,2
A_3,Sp1,-0.726767452347229,Anterior,3
P_1,Sp1,1.4332104685164535,Posterior,1
P_2,Sp1,1.894014992814016,Posterior,2
P_3,Sp1,-1.1594068534434594,Posterior,3
S_1,Sp1,0.33047896396763,Somite,1
S_2,Sp1,-0.9252048701118264,Somite,2
S_3,Sp1,-0.6664831045569439,Somite,3
A_1,Sp2,1.0988327988428133,Anterior,1
A_2,Sp2,-1.3795989725828088,Anterior,2
A_3,Sp2,0.4947727038850623,Anterior,3
P_1,Sp2,1.951870336816417,Posterior,1
P_2,Sp2,0.0278413371764933,Posterior,2
P_3,Sp2,-0.8976569626641115,Posterior,3
S_1,Sp2,-0.231144996079045,Somite,1
S_2,Sp2,-0.9839339459934908,Somite,2
S_3,Sp2,-0.080982299401314,Somite,3
A_1,Sp3,0.8366760963079063,Anterior,1
A_2,Sp3,-0.5855338117524497,Anterior,2
A_3,Sp3,-0.6350271687753105,Anterior,3
P_1,Sp3,1.5950370127514786,Posterior,1
P_2,Sp3,1.4945439224879165,Posterior,2
P_3,Sp3,-0.7785069291688131,Posterior,3
S_1,Sp3,0.134731834194909,Somite,1
S_2,Sp3,-1.1451411055096694,Somite,2
S_3,Sp3,-0.9167798505359984,Somite,3
A_1,Sp4,0.9366745606078228,Anterior,1
A_2,Sp4,-1.3445727342474847,Anterior,2
A_3,Sp4,-0.6016034047264753,Anterior,3
P_1,Sp4,1.5418821005879075,Posterior,1
P_2,Sp4,0.7911650747233026,Posterior,2
P_3,Sp4,-0.4924956777867478,Posterior,3
S_1,Sp4,-1.437006806565008,Somite,1
S_2,Sp4,0.7817076240464668,Somite,2
S_3,Sp4,-0.1757507366397898,Somite,3
A_1,Sp8,0.0323853380533996,Anterior,1
A_2,Sp8,-0.5059795186013675,Anterior,2
A_3,Sp8,-0.0538040574196351,Anterior,3
P_1,Sp8,1.3639733766143745,Posterior,1
P_2,Sp8,1.5594054841995513,Posterior,2
P_3,Sp8,0.8828104420978177,Posterior,3
S_1,Sp8,-0.891334619264339,Somite,1
S_2,Sp8,-1.3034241288501325,Somite,2
S_3,Sp8,-1.0840323168296466,Somite,3
A_1,Spacdr,-0.6052801035975932,Anterior,1
A_2,Spacdr,-0.7972182389958752,Anterior,2
A_3,Spacdr,-1.1787661402743983,Anterior,3
P_1,Spacdr,-1.5186897947593867,Posterior,1
P_2,Spacdr,0.2069864155382835,Posterior,2
P_3,Spacdr,0.8331201322043768,Posterior,3
S_1,Spacdr,1.5348253683924828,Somite,1
S_2,Spacdr,0.9153227077149562,Somite,2
S_3,Spacdr,0.609699653777257,Somite,3
A_1,Spag1,-0.8266925837349776,Anterior,1
A_2,Spag1,0.1599759437350354,Anterior,2
A_3,Spag1,0.9272192060277166,Anterior,3
P_1,Spag1,-1.7975891925629537,Posterior,1
P_2,Spag1,-1.2455318581431865,Posterior,2
P_3,Spag1,0.2746042002922665,Posterior,3
S_1,Spag1,1.334704998374582,Somite,1
S_2,Spag1,0.3592751598684098,Somite,2
S_3,Spag1,0.8140341261430831,Somite,3
A_1,Spag5,0.3890137966377393,Anterior,1
A_2,Spag5,-0.3421553878354029,Anterior,2
A_3,Spag5,0.2414830884047017,Anterior,3
P_1,Spag5,-2.017172241633231,Posterior,1
P_2,Spag5,-1.2509550060004495,Posterior,2
P_3,Spag5,1.3609988762199046,Posterior,3
S_1,Spag5,0.1924356661967108,Somite,1
S_2,Spag5,0.970880167575044,Somite,2
S_3,Spag5,0.4554710404351141,Somite,3
A_1,Spag7,0.589281228909537,Anterior,1
A_2,Spag7,-0.2979656312347072,Anterior,2
A_3,Spag7,-2.203291817950304,Anterior,3
P_1,Spag7,1.133489919983966,Posterior,1
P_2,Spag7,1.158149071758706,Posterior,2
P_3,Spag7,0.3827442551578521,Posterior,3
S_1,Spag7,0.393487219758953,Somite,1
S_2,Spag7,-0.3392113924055182,Somite,2
S_3,Spag7,-0.8166828539785465,Somite,3
A_1,Spag9,0.1141124472142518,Anterior,1
A_2,Spag9,-1.482294851829013,Anterior,2
A_3,Spag9,0.0465643309999172,Anterior,3
P_1,Spag9,1.202565745844714,Posterior,1
P_2,Spag9,1.4861823276133808,Posterior,2
P_3,Spag9,-1.4653461205082898,Posterior,3
S_1,Spag9,-0.4724018338046681,Somite,1
S_2,Spag9,0.8328053837383675,Somite,2
S_3,Spag9,-0.2621874292692344,Somite,3
A_1,Sparc,-0.9608846194900572,Anterior,1
A_2,Sparc,-1.3364594090139998,Anterior,2
A_3,Sparc,-1.4302793131261184,Anterior,3
P_1,Sparc,0.1510371082601436,Posterior,1
P_2,Sparc,1.104340198720831,Posterior,2
P_3,Sparc,-0.3890602517480831,Posterior,3
S_1,Sparc,0.7609467541860064,Somite,1
S_2,Sparc,0.868059372581873,Somite,2
S_3,Sparc,1.2323001596294594,Somite,3
A_1,Sparcl1,0.8926985685965557,Anterior,1
A_2,Sparcl1,0.1610277739932621,Anterior,2
A_3,Sparcl1,-1.436406239041963,Anterior,3
P_1,Sparcl1,0.8320236126885194,Posterior,1
P_2,Sparcl1,1.0262852325908325,Posterior,2
P_3,Sparcl1,-1.7578400226124344,Posterior,3
S_1,Sparcl1,1.0042062109737315,Somite,1
S_2,Sparcl1,-0.4291944125325437,Somite,2
S_3,Sparcl1,-0.2928007246559055,Somite,3
A_1,Spart,1.8089657358184608,Anterior,1
A_2,Spart,-1.5062177172511777,Anterior,2
A_3,Spart,-0.9393635463938106,Anterior,3
P_1,Spart,0.221153411474085,Posterior,1
P_2,Spart,0.3387494631684129,Posterior,2
P_3,Spart,-0.2879065430358806,Posterior,3
S_1,Spart,-0.6909481246948739,Somite,1
S_2,Spart,-0.2770382388913282,Somite,2
S_3,Spart,1.332605559806093,Somite,3
A_1,Spast,-0.561522451650584,Anterior,1
A_2,Spast,0.3290876718657367,Anterior,2
A_3,Spast,-1.890663191902787,Anterior,3
P_1,Spast,1.526017070499862,Posterior,1
P_2,Spast,0.7890159236926806,Posterior,2
P_3,Spast,0.6623696724698876,Posterior,3
S_1,Spast,-1.1705486825294975,Somite,1
S_2,Spast,0.4676291641248571,Somite,2
S_3,Spast,-0.1513851765700807,Somite,3
A_1,Spata13,0.7664244582568781,Anterior,1
A_2,Spata13,-0.3975879232561721,Anterior,2
A_3,Spata13,0.103865373630648,Anterior,3
P_1,Spata13,1.4426929572425435,Posterior,1
P_2,Spata13,-0.4201467879158075,Posterior,2
P_3,Spata13,0.0076532309786779,Posterior,3
S_1,Spata13,0.391735514972546,Somite,1
S_2,Spata13,0.4735094192870425,Somite,2
S_3,Spata13,-2.3681462431963705,Somite,3
A_1,Spata5,-0.4784645284574971,Anterior,1
A_2,Spata5,-0.1431109174771636,Anterior,2
A_3,Spata5,-0.1676433066279052,Anterior,3
P_1,Spata5,2.1924160364136838,Posterior,1
P_2,Spata5,-1.45078904147702,Posterior,2
P_3,Spata5,-0.5676088188517551,Posterior,3
S_1,Spata5,-0.5073332872528027,Somite,1
S_2,Spata5,0.0129049213046345,Somite,2
S_3,Spata5,1.109628942425826,Somite,3
A_1,Spata5l1,-0.0532577667287023,Anterior,1
A_2,Spata5l1,0.5448490655312004,Anterior,2
A_3,Spata5l1,-0.458482652478268,Anterior,3
P_1,Spata5l1,-1.3733917380365424,Posterior,1
P_2,Spata5l1,-1.7293047227493148,Posterior,2
P_3,Spata5l1,0.3969990918110086,Posterior,3
S_1,Spata5l1,0.3767857178820019,Somite,1
S_2,Spata5l1,0.5654645535356252,Somite,2
S_3,Spata5l1,1.7303384512329822,Somite,3
A_1,Spats2,0.7807783954384675,Anterior,1
A_2,Spats2,-0.6070817200781367,Anterior,2
A_3,Spats2,-0.3750071882835094,Anterior,3
P_1,Spats2,1.6929025348662663,Posterior,1
P_2,Spats2,1.3361550375591418,Posterior,2
P_3,Spats2,0.0739881627430068,Posterior,3
S_1,Spats2,-0.6050855935228474,Somite,1
S_2,Spats2,-0.8158532878525281,Somite,2
S_3,Spats2,-1.480796340869715,Somite,3
A_1,Spats2l,-0.0433654116020741,Anterior,1
A_2,Spats2l,0.4025352460461138,Anterior,2
A_3,Spats2l,0.1506754365926669,Anterior,3
P_1,Spats2l,0.5530480162359284,Posterior,1
P_2,Spats2l,-0.1817402535382399,Posterior,2
P_3,Spats2l,-0.1735372384599179,Posterior,3
S_1,Spats2l,-0.486333241224334,Somite,1
S_2,Spats2l,-2.133432902791357,Somite,2
S_3,Spats2l,1.9121503487412612,Somite,3
A_1,Spc24,0.3491945484220265,Anterior,1
